Year,Semester,College,Department,Course,Title,Total Grades,"D, F, W Grades",% DFW
2003,Fall,LAS,JL MC,206,ELECTRON MEDIA WRIT,30,3,10
2004,Fall,LAS,JL MC,206,ELECTRON MEDIA WRIT,22,0,0
2004,Spring,LAS,JL MC,206,ELECTRON MEDIA WRIT,32,2,6
2005,Fall,LAS,JL MC,206,ELECTRON MEDIA WRIT,16,0,0
2005,Spring,LAS,JL MC,206,ELECTRON MEDIA WRIT,17,2,12
2006,Fall,LAS,JL MC,206,ELECTRON MEDIA WRIT,27,3,11
2006,Spring,LAS,JL MC,206,ELECTRON MEDIA WRIT,26,3,12
2007,Fall,LAS,JL MC,206,ELECTRON MEDIA WRIT,22,0,0
2007,Spring,LAS,JL MC,206,ELECTRON MEDIA WRIT,14,1,7
2008,Fall,LAS,JL MC,206,ELECTRON MEDIA WRIT,17,1,6
2008,Spring,LAS,JL MC,206,ELECTRON MEDIA WRIT,17,2,12
2009,Fall,LAS,JL MC,206,ELECTRON MEDIA WRIT,17,1,6
2009,Spring,LAS,JL MC,206,ELECTRON MEDIA WRIT,17,0,0
2010,Fall,LAS,JL MC,206,ELECTRON MEDIA WRIT,13,2,15
2010,Spring,LAS,JL MC,206,ELECTRON MEDIA WRIT,13,0,0
2011,Fall,LAS,JL MC,206,ELECTRON MEDIA WRIT,13,0,0
2011,Spring,LAS,JL MC,206,ELECTRON MEDIA WRIT,18,0,0
2012,Fall,LAS,JL MC,206,ELECTRON MEDIA WRIT,18,4,22
2012,Spring,LAS,JL MC,206,ELECTRON MEDIA WRIT,10,0,0
2013,Fall,LAS,JL MC,206,ELECTRON MEDIA WRIT,16,0,0
2013,Spring,LAS,JL MC,206,ELECTRON MEDIA WRIT,27,4,15
2014,Fall,LAS,JL MC,206,ELECTRON MEDIA WRIT,37,4,11
2014,Spring,LAS,JL MC,206,ELECTRON MEDIA WRIT,17,1,6
2015,Fall,LAS,JL MC,206,ELECTRON MEDIA WRIT,30,5,17
2015,Spring,LAS,JL MC,206,ELECTRON MEDIA WRIT,34,9,26
2016,Fall,LAS,JL MC,206,ELECTRON MEDIA WRIT,50,6,12
2016,Spring,LAS,JL MC,206,ELECTRON MEDIA WRIT,37,6,16
2017,Spring,LAS,JL MC,206,ELECTRON MEDIA WRIT,32,3,9
2014,Fall,LAS,JL MC,210X,PRIN AG JOURNLSM&MC,21,5,24
2014,Spring,LAS,JL MC,210X,PRIN AG JOURNLSM&MC,46,8,17
2003,Fall,LAS,JL MC,220,PRIN PUBLIC RELATNS,87,12,14
2004,Summer,LAS,JL MC,220,PRIN PUBLIC RELATNS,20,0,0
2004,Fall,LAS,JL MC,220,PRIN PUBLIC RELATNS,180,23,13
2004,Spring,LAS,JL MC,220,PRIN PUBLIC RELATNS,82,23,28
2005,Summer,LAS,JL MC,220,PRIN PUBLIC RELATNS,22,2,9
2005,Fall,LAS,JL MC,220,PRIN PUBLIC RELATNS,83,6,7
2005,Spring,LAS,JL MC,220,PRIN PUBLIC RELATNS,88,6,7
2006,Summer,LAS,JL MC,220,PRIN PUBLIC RELATNS,25,2,8
2006,Fall,LAS,JL MC,220,PRIN PUBLIC RELATNS,83,2,2
2006,Spring,LAS,JL MC,220,PRIN PUBLIC RELATNS,86,7,8
2007,Fall,LAS,JL MC,220,PRIN PUBLIC RELATNS,83,4,5
2007,Spring,LAS,JL MC,220,PRIN PUBLIC RELATNS,84,4,5
2008,Fall,LAS,JL MC,220,PRIN PUBLIC RELATNS,78,7,9
2008,Spring,LAS,JL MC,220,PRIN PUBLIC RELATNS,86,4,5
2009,Fall,LAS,JL MC,220,PRIN PUBLIC RELATNS,93,5,5
2009,Spring,LAS,JL MC,220,PRIN PUBLIC RELATNS,78,4,5
2010,Summer,LAS,JL MC,220,PRIN PUBLIC RELATNS,21,4,19
2010,Fall,LAS,JL MC,220,PRIN PUBLIC RELATNS,119,5,4
2010,Spring,LAS,JL MC,220,PRIN PUBLIC RELATNS,92,1,1
2011,Fall,LAS,JL MC,220,PRIN PUBLIC RELATNS,116,3,3
2011,Spring,LAS,JL MC,220,PRIN PUBLIC RELATNS,99,2,2
2012,Fall,LAS,JL MC,220,PRIN PUBLIC RELATNS,185,12,6
2012,Spring,LAS,JL MC,220,PRIN PUBLIC RELATNS,182,8,4
2013,Summer,LAS,JL MC,220,PRIN PUBLIC RELATNS,11,0,0
2013,Fall,LAS,JL MC,220,PRIN PUBLIC RELATNS,201,13,6
2013,Spring,LAS,JL MC,220,PRIN PUBLIC RELATNS,150,11,7
2014,Spring,LAS,JL MC,220,PRIN PUBLIC RELATNS,197,18,9
2003,Summer,INDIS,JL MC,220,PRIN PUBLIC RELATNS,13,0,0
2016,Fall,LAS,JL MC,240X,JOURNALSM PRINCIPLS,94,7,7
2017,Fall,LAS,JL MC,240X,JOURNALSM PRINCIPLS,78,15,19
2014,Fall,LAS,JL MC,242,VISUAL PRIN MASS CM,110,8,7
2015,Fall,LAS,JL MC,242,VISUAL PRIN MASS CM,139,14,10
2015,Spring,LAS,JL MC,242,VISUAL PRIN MASS CM,139,9,6
2016,Fall,LAS,JL MC,242,VISUAL PRIN MASS CM,114,14,12
2016,Spring,LAS,JL MC,242,VISUAL PRIN MASS CM,124,9,7
2017,Fall,LAS,JL MC,242,VISUAL PRIN MASS CM,84,11,13
2017,Spring,LAS,JL MC,242,VISUAL PRIN MASS CM,108,9,8
2018,Spring,LAS,JL MC,242,VISUAL PRIN MASS CM,66,8,12
2015,Spring,LAS,JL MC,270X,SCI IN PUBLC:CMUNIC,3,1,33
2016,Spring,LAS,JL MC,270X,SCI IN PUBLC:CMUNIC,3,0,0
2017,Spring,LAS,JL MC,270X,SCI IN PUBLC:CMUNIC,5,4,80
